Date,IBGE6,TotalVaccinations,PeopleVaccinated,PeopleFullyVaccinated
2022-06-10,430580,23050,8703,8290
2022-06-10,430585,5852,2326,2137
2022-06-10,430610,154820,62160,55451
2022-06-10,430640,73560,29430,27788
2022-06-10,430660,84587,33390,30711
2022-06-10,430676,80353,33699,29286
2022-06-10,430690,58802,22961,22183
2022-06-10,430700,217039,91432,84168
2022-06-10,430760,107904,43722,40281
2022-06-10,430770,192962,76083,70162
2022-06-10,430780,70869,29873,27455
2022-06-10,430790,153104,62287,58050
2022-06-10,430810,31783,12781,12125
2022-06-10,430840,16289,5902,5634
2022-06-10,430850,70139,29002,26493
2022-06-10,430860,77412,30093,28949
2022-06-10,430880,20286,7618,7146
2022-06-10,430890,36106,14404,13658
2022-06-10,430910,90630,38269,34683
2022-06-10,430920,577605,233715,212681
2022-06-10,430930,214617,83592,77226
2022-06-10,430940,57815,23729,22330
2022-06-10,430960,41411,17263,16361
2022-06-10,430965,12343,4977,4593
2022-06-10,430975,9826,3810,3665
2022-06-10,431010,79541,33447,30781
2022-06-10,431020,194184,78964,72890
2022-06-10,431033,63142,25287,22372
2022-06-10,431060,75362,30740,27788
2022-06-10,431100,57503,22761,20508
2022-06-10,431110,31037,11031,10832
2022-06-10,431120,52364,19959,18354
2022-06-10,431130,66352,26833,25336
2022-06-10,431140,176501,76826,68137
2022-06-10,431162,12252,5279,4828
2022-06-10,431180,94614,38074,35179
2022-06-10,431190,11258,4477,4166
2022-06-10,431240,147832,60596,55322
2022-06-10,431250,28743,11577,10873
2022-06-10,431320,51818,21359,19925
2022-06-10,431330,60240,24342,22789
2022-06-10,431335,9340,3589,3548
2022-06-10,431337,58521,24272,22132
2022-06-10,431340,461822,202143,175127
2022-06-10,431350,106574,42263,38017
2022-06-10,431365,32330,13146,11391
2022-06-10,431380,17207,6701,6441
2022-06-10,431405,105802,45598,40876
2022-06-10,431410,448591,183262,165767
2022-06-10,431417,5416,2067,1884
2022-06-10,431440,755519,296383,269550
2022-06-10,431447,9824,3666,3493
2022-06-10,431450,31354,11313,10870
2022-06-10,431460,41157,16315,15067
2022-06-10,431470,23121,9210,8688
2022-06-10,431477,8248,3360,3114
2022-06-10,431480,77047,31772,29124
2022-06-10,431530,46790,18641,16910
2022-06-10,431535,9936,3704,3528
2022-06-10,431550,36860,14559,13662
2022-06-10,431560,438177,179486,163737
2022-06-10,431600,45095,19026,17463
2022-06-10,431650,17892,7038,6617
2022-06-10,431680,300576,121481,112150
2022-06-10,431710,173164,69402,62379
2022-06-10,431720,154524,65342,60369
2022-06-10,431740,126106,48060,44944
2022-06-10,431750,190133,74230,71047
2022-06-10,431760,90904,36505,33779
2022-06-10,431780,30621,12511,11726
2022-06-10,431800,142877,55830,52012
2022-06-10,431820,45822,18325,16628
2022-06-10,431830,141566,56244,51888
2022-06-10,431840,51658,20234,18814
2022-06-10,431850,56194,22152,20544
2022-06-10,431870,466173,194105,170536
2022-06-10,431880,103071,38825,37220
2022-06-10,431890,85386,34250,31456
2022-06-10,431910,15192,5624,5650
2022-06-10,431937,8827,3205,3087
2022-06-10,431960,59072,22952,21244
2022-06-10,431970,8992,3597,3357
2022-06-10,431975,5856,2332,2268
2022-06-10,431980,20288,8416,7390
2022-06-10,431990,175522,74554,65905
2022-06-10,432000,306434,122576,110742
2022-06-10,432070,32330,12901,12082
2022-06-10,432085,10254,4185,3835
2022-06-10,432090,53599,21893,20293
2022-06-10,432120,103180,44739,39013
2022-06-10,432130,55658,22200,20554
2022-06-10,432140,35764,14074,13128
2022-06-10,432143,23050,9417,8437
2022-06-10,432145,70469,29224,27402
2022-06-10,432150,90274,35809,33063
2022-06-10,432160,108817,45716,39866
2022-06-10,432163,7264,2588,2559
2022-06-10,432166,24623,10018,9233
2022-06-10,432180,55903,22147,20508
2022-06-10,432190,63439,25338,24033
2022-06-10,432200,62507,24877,22862
2022-06-10,432240,257640,109075,96255
2022-06-10,432250,131294,54181,49411
2022-06-10,432280,55594,22439,21323
2022-06-10,432300,482476,181811,177390
2022-06-10,432345,11605,4114,3962
2022-06-10,432380,40689,16701,15156
2022-06-10,500060,80543,35537,30530
2022-06-10,500070,45385,19113,16556
2022-06-10,500080,16357,6645,6014
2022-06-10,500085,25461,9890,9198
2022-06-10,500100,51443,22016,19444
2022-06-10,500110,106149,44962,39724
2022-06-10,500150,13470,5654,4867
2022-06-10,500190,57715,23614,21458
2022-06-10,500200,25335,9792,9111
2022-06-10,500210,44278,19930,18208
2022-06-10,500220,47040,21155,17971
2022-06-10,500230,32102,13223,11899
2022-06-10,500240,64646,28048,25375
2022-06-10,500290,60480,23994,21849
2022-06-10,500295,77636,33646,29861
2022-06-10,500320,207188,91806,83843
2022-06-10,500325,60794,25372,22570
2022-06-10,500330,69564,28819,25338
2022-06-10,500345,25284,10553,9860
2022-06-10,500348,21718,9145,8030
2022-06-10,500375,24433,10419,8758
2022-06-10,500380,55279,21554,19741
2022-06-10,500430,33268,14303,12504
2022-06-10,500440,21091,8385,7694
2022-06-10,500460,35642,15014,13365
2022-06-10,500470,57964,22880,21370
2022-06-10,500500,55660,24208,21033
2022-06-10,500515,14064,5983,5291
2022-06-10,500520,35605,15999,14088
2022-06-10,500560,48653,21478,18167
2022-06-10,500568,35831,16196,14781
2022-06-10,500600,41961,18902,16405
2022-06-10,500620,118008,48921,44528
2022-06-10,500630,93676,36747,33966
2022-06-10,500635,25334,11415,9901
2022-06-10,500660,200755,100321,91822
2022-06-10,500690,25922,11439,10053
2022-06-10,500710,38282,16577,14544
2022-06-10,500720,71303,31811,27678
2022-06-10,500740,35065,15092,13115
2022-06-10,500755,13525,5384,4865
2022-06-10,500769,71790,29924,27009
2022-06-10,500780,20604,8581,7591
2022-06-10,500790,90427,40117,32537
2022-06-10,500793,31284,13325,11520
2022-06-10,500795,21714,8868,8070
2022-06-10,500800,34798,14338,11964
2022-06-10,500840,17937,6441,6182
2022-06-10,510020,53097,24678,20709
2022-06-10,510025,90114,42365,36055
2022-06-10,510030,33480,14299,12482
2022-06-10,510040,21693,9784,8610
2022-06-10,510100,6770,3043,2483
2022-06-10,510125,34175,14471,12901
2022-06-10,510140,34716,16485,13357
2022-06-10,510180,150370,64572,56438
2022-06-10,510190,26747,12533,10226
2022-06-10,510250,158995,71213,60599
2022-06-10,510263,91618,44312,36335
2022-06-10,510267,95740,44416,38466
2022-06-10,510268,17039,7430,7284
2022-06-10,510270,35291,17216,13706
2022-06-10,510279,19401,8796,7940
2022-06-10,510305,17202,8188,6991
2022-06-10,510320,56116,25539,21828
2022-06-10,510325,31550,17314,11427
2022-06-10,510330,31459,14927,12147
2022-06-10,510336,8341,3787,3229
2022-06-10,510337,19732,9136,7768
2022-06-10,510350,50415,23050,18939
2022-06-10,510370,18529,8838,7352
2022-06-10,510395,7240,3158,2775
2022-06-10,510454,9890,4796,4032
2022-06-10,510455,9027,4059,3451
2022-06-10,510480,51413,23059,20213
2022-06-10,510510,59525,27714,23194
2022-06-10,510515,84842,37557,32749
2022-06-10,510517,19663,8831,7834
2022-06-10,510525,164446,76877,64585
2022-06-10,510550,24312,12088,9601
2022-06-10,510560,29583,14300,11670
2022-06-10,510562,47257,21110,17640
2022-06-10,510615,17257,8155,6658
2022-06-10,510618,10187,4919,4030
2022-06-10,510621,21208,9759,8500
2022-06-10,510622,98803,46554,38629
2022-06-10,510625,40075,17386,15446
2022-06-10,510637,30251,13634,11421
2022-06-10,510642,47099,22984,18221
2022-06-10,510665,12286,5146,4737
2022-06-10,510675,75648,35409,29533
2022-06-10,510680,10601,4508,4128
2022-06-10,510700,31485,13611,11889
2022-06-10,510704,142210,66903,56291
2022-06-10,510706,42066,20800,16745
2022-06-10,510710,33794,14457,12745
2022-06-10,510730,30450,14266,12074
2022-06-10,510735,11091,5551,4380
2022-06-10,510760,402652,182347,157478
2022-06-10,510775,8621,3571,3246
2022-06-10,510776,7963,3290,3331
2022-06-10,510779,6848,3454,2750
2022-06-10,510780,42454,18736,16507
2022-06-10,510787,50806,26006,19592
2022-06-10,510790,301437,145156,121835
2022-06-10,510792,162767,79599,66344
2022-06-10,510800,25110,12308,10050
2022-06-10,510830,7919,3563,3005
2022-06-10,510840,506645,238417,195388
2022-06-10,510850,18411,8844,7234
2022-06-10,510860,26852,13391,10488
2022-06-10,510880,9945,4121,3695
2022-06-10,510895,14870,7206,5889
2022-06-10,520005,32694,14573,12451
2022-06-10,520013,44975,19389,16965
2022-06-10,520025,278016,123363,106737
2022-06-10,520030,56656,26313,21511
2022-06-10,520055,14275,6166,5321
2022-06-10,520060,13117,6043,5193
2022-06-10,520080,19079,7918,7248
2022-06-10,520110,729865,323415,281145
2022-06-10,520140,1038113,459076,397772
2022-06-10,520150,6164,2625,2270
2022-06-10,520170,29954,12585,11121
2022-06-10,520180,24245,10350,9198
2022-06-10,520320,21580,9715,8436
2022-06-10,520330,68234,30048,26421
2022-06-10,520360,9424,3943,3424
2022-06-10,520390,24071,9339,8547
2022-06-10,520440,33773,14023,12980
2022-06-10,520455,8309,3276,3057
2022-06-10,520460,9581,3989,3519
2022-06-10,520470,20882,9567,8066
2022-06-10,520500,21761,8914,8096
2022-06-10,520510,250910,102486,94474
2022-06-10,520520,12823,5002,4451
2022-06-10,520547,24946,11672,9608
2022-06-10,520549,118183,54163,43526
2022-06-10,520551,46661,20130,17735
2022-06-10,520620,115004,50904,44357
2022-06-10,520670,8019,3325,3069
2022-06-10,520735,9062,3815,3382
2022-06-10,520780,25684,10271,9301
2022-06-10,520800,207786,95668,79902
2022-06-10,520850,13186,5087,4475
2022-06-10,520860,141397,61221,54584
2022-06-10,520880,131975,58929,50730
2022-06-10,520890,57524,22814,20519
2022-06-10,520910,88431,36171,32127
2022-06-10,520920,35616,14956,13243
2022-06-10,520970,55800,23605,21044
2022-06-10,520990,25999,11805,10168
2022-06-10,520995,33791,14263,12292
2022-06-10,521000,134294,53835,49315
2022-06-10,521010,60441,24645,22209
2022-06-10,521020,77749,31867,28749
2022-06-10,521040,100914,41623,37584
2022-06-10,521056,11656,4405,4102
2022-06-10,521080,11924,4776,4379
2022-06-10,521090,48486,20091,18270
2022-06-10,521120,65054,26331,23701
2022-06-10,521130,12729,5245,4835
2022-06-10,521150,247065,100392,90375
2022-06-10,521180,88559,39168,34238
2022-06-10,521190,207524,90624,79829
2022-06-10,521250,327358,148064,126131
2022-06-10,521308,63003,27069,24176
2022-06-10,521310,133837,59581,52772
2022-06-10,521375,24231,10846,9611
2022-06-10,521380,97892,41661,37611
2022-06-10,521400,33873,14847,12910
2022-06-10,521405,14494,6369,5522
2022-06-10,521440,16301,6939,5896
2022-06-10,521450,65707,28854,25238
2022-06-10,521460,80260,33953,30575
2022-06-10,521480,5752,2076,2010
2022-06-10,521500,22351,9000,8318
2022-06-10,521523,118947,54205,45948
2022-06-10,521530,37544,14920,13791
2022-06-10,521560,36703,16872,14199
2022-06-10,521630,19898,8100,7248
2022-06-10,521640,26018,10907,9506
2022-06-10,521680,21944,8871,8004
2022-06-10,521710,56777,22955,21113
2022-06-10,521720,25794,10530,9687
2022-06-10,521740,65066,27296,24641
2022-06-10,521760,129273,60041,49780
2022-06-10,521770,40736,15889,14493
2022-06-10,521800,87422,38543,33893
2022-06-10,521850,111267,45870,41532
2022-06-10,521870,10892,4521,4050
2022-06-10,521880,412287,188552,154430
2022-06-10,521900,19757,7951,7211
2022-06-10,521910,13978,5518,5192
2022-06-10,521930,92620,38578,33066
2022-06-10,521970,19617,8576,7496
2022-06-10,521971,9597,4181,3532
2022-06-10,521973,16856,7045,6250
2022-06-10,521975,79480,39078,29392
2022-06-10,521990,11975,5135,4626
2022-06-10,522000,20827,9515,8092
2022-06-10,522020,46221,21140,19012
2022-06-10,522040,40457,16221,14711
2022-06-10,522045,267076,121173,103329
2022-06-10,522050,16489,7151,6336
2022-06-10,522140,236110,102574,88237
2022-06-10,522160,91289,39402,35161
2022-06-10,522170,34480,14158,12326
2022-06-10,522185,273434,124296,106479
2022-06-10,522200,36176,13888,13133
2022-06-10,522220,8099,3585,2949
2022-06-10,999999,73497,28827,26976
2022-06-11,120040,775400,348550,295660
2022-06-11,130260,4193961,1832269,1572979
2022-06-11,140010,619142,308538,241435
2022-06-11,150140,3076447,1300915,1195581
2022-06-11,150240,324003,155971,123305
2022-06-11,150795,85961,45249,33653
2022-06-11,160030,759913,371025,287681
2022-06-11,172100,573224,262567,222558
2022-06-11,210300,331578,151565,126180
2022-06-11,210800,31090,14503,12337
2022-06-11,211130,2274002,997207,873588
2022-06-11,220220,116055,45148,39704
2022-06-11,220700,96534,37711,34859
2022-06-11,220770,341573,141784,123948
2022-06-11,220830,71804,28279,26794
2022-06-11,221100,2047013,811000,726149
2022-06-11,230230,63675,26093,22844
2022-06-11,230370,554930,253239,209381
2022-06-11,230425,49839,22255,18558
2022-06-11,230440,5572970,2205841,1990103
2022-06-11,230470,113973,45059,40496
2022-06-11,230625,100598,41490,37039
2022-06-11,230765,573399,254773,199170
2022-06-11,230770,145664,78527,45119
2022-06-11,230890,27937,12619,9469
2022-06-11,230970,149171,59495,53442
2022-06-11,231070,62623,29836,23858
2022-06-11,231200,59187,26239,21582
2022-06-11,240810,1971953,795753,701528
2022-06-11,241080,9877,3853,3587
2022-06-11,250110,57267,22680,20745
2022-06-11,250440,42112,17695,15543
2022-06-11,250450,17441,6857,6314
2022-06-11,250600,76722,31576,28069
2022-06-11,250750,1775190,755977,663739
2022-06-11,260140,77489,34879,29778
2022-06-11,260150,23411,9957,8670
2022-06-11,260240,28770,11675,10367
2022-06-11,260330,23790,9460,8569
2022-06-11,260410,699135,295132,266932
2022-06-11,260600,303089,127234,114862
2022-06-11,260765,80482,34023,29396
2022-06-11,260825,27805,11514,10202
2022-06-11,260990,131658,57174,47915
2022-06-11,261150,39837,16085,14564
2022-06-11,261160,2935289,1431318,1161950
2022-06-11,261320,48622,20011,17787
2022-06-11,261370,185077,81672,69272
2022-06-11,261580,49296,20007,17945
2022-06-11,261640,289801,119481,106504
2022-06-11,270020,34125,14221,12628
2022-06-11,270030,463795,211764,179215
2022-06-11,270050,28635,13797,11815
2022-06-11,270060,16257,7312,6240
2022-06-11,270070,32360,13816,12496
2022-06-11,270080,18143,7693,6990
2022-06-11,270130,35110,15766,13285
2022-06-11,270210,29583,13994,11247
2022-06-11,270280,23291,10813,9027
2022-06-11,270290,71363,31399,27726
2022-06-11,270400,38714,19883,13704
2022-06-11,270410,37696,16888,14432
2022-06-11,270430,1885665,804206,707769
2022-06-11,270440,37331,16480,14450
2022-06-11,270470,118566,53401,45398
2022-06-11,270500,43999,19486,16536
2022-06-11,270550,43893,20057,17075
2022-06-11,270630,154346,67440,59108
2022-06-11,270640,48346,20821,18072
2022-06-11,270644,20874,9580,8058
2022-06-11,270670,126334,55992,48256
2022-06-11,270690,75482,32646,29173
2022-06-11,270770,161009,73016,61478
2022-06-11,270850,42677,20332,16618
2022-06-11,270860,102417,45471,39907
2022-06-11,270890,24761,11029,9417
2022-06-11,270915,82014,36244,31322
2022-06-11,270940,51788,23048,19671
2022-06-11,280030,1367622,548614,489783
2022-06-11,280670,106312,68025,22782
2022-06-11,290070,317053,140196,120715
2022-06-11,290120,39652,19123,14080
2022-06-11,290395,21613,9078,8077
2022-06-11,290570,619518,265508,233861
2022-06-11,290620,50875,21094,18420
2022-06-11,291072,213504,101140,82540
2022-06-11,291080,1054937,467081,382941
2022-06-11,291360,305937,140522,119675
2022-06-11,291690,25866,10687,9552
2022-06-11,291920,461912,204256,174267
2022-06-11,291955,149049,70047,58708
2022-06-11,291980,88200,35941,31231
2022-06-11,292120,62408,25289,22990
2022-06-11,292400,268322,107191,96394
2022-06-11,292510,107749,43570,38958
2022-06-11,292530,283855,129342,107665
2022-06-11,292740,5995825,2428269,2162488
2022-06-11,292880,103885,45819,39076
2022-06-11,293135,269028,127767,105875
2022-06-11,293330,782496,323456,288836
2022-06-11,310560,303594,117914,109484
2022-06-11,310620,6019896,2295808,2098019
2022-06-11,312080,43331,16117,15204
2022-06-11,312160,116222,45410,41042
2022-06-11,312200,48110,19436,17869
2022-06-11,312450,28443,10616,10204
2022-06-11,312510,123321,48328,45066
2022-06-11,312980,344962,152357,133242
2022-06-11,313060,21261,7886,7573
2022-06-11,313170,283396,108669,101361
2022-06-11,313670,1160333,462983,416653
2022-06-11,314070,87295,34385,31606
2022-06-11,314210,22299,8585,7985
2022-06-11,314220,30268,12300,11258
2022-06-11,314430,68995,29140,25525
2022-06-11,315180,435644,164459,155107
2022-06-11,315250,384396,151980,140792
2022-06-11,315600,28364,11955,10139
2022-06-11,316140,12196,4637,4266
2022-06-11,316720,395304,171468,148041
2022-06-11,316870,157215,64229,57221
2022-06-11,316990,217789,89465,79983
2022-06-11,317010,701618,281393,258287
2022-06-11,317020,1660385,639224,605250
2022-06-11,317130,166627,75465,67648
2022-06-11,320090,90729,38969,33300
2022-06-11,320490,236061,100185,86379
2022-06-11,320500,1021519,439846,375571
2022-06-11,330020,289400,121153,111002
2022-06-11,330030,191960,80106,71337
2022-06-11,330040,370550,154101,137238
2022-06-11,330045,732430,345491,285828
2022-06-11,330100,960281,417429,355806
2022-06-11,330170,1571915,689528,597613
2022-06-11,330260,120354,50441,44479
2022-06-11,330330,1095258,428886,400302
2022-06-11,330340,418703,172032,156645
2022-06-11,330350,1291177,592930,506769
2022-06-11,330390,680613,279363,258652
2022-06-11,330420,298746,125063,110043
2022-06-11,330455,15777191,6189037,5697408
2022-06-11,330520,180940,80869,69110
2022-06-11,330620,84918,35323,30593
2022-06-11,330630,667369,258226,236470
2022-06-11,350060,12303,4210,4338
2022-06-11,350160,572602,219966,217027
2022-06-11,350250,89978,35953,33930
2022-06-11,350280,452296,175309,171226
2022-06-11,350320,608916,225315,226148
2022-06-11,350340,22223,7924,8272
2022-06-11,350380,113914,43837,44596
2022-06-11,350400,268776,101303,101304
2022-06-11,350410,422502,161100,156274
2022-06-11,350450,237915,86867,87183
2022-06-11,350520,76967,29117,29349
2022-06-11,350530,99079,34464,36749
2022-06-11,350570,776906,305954,297533
2022-06-11,350600,934842,356278,352361
2022-06-11,350650,270047,102123,102865
2022-06-11,350670,35162,12821,13241
2022-06-11,350730,10061,3771,3821
2022-06-11,350760,479213,177804,174400
2022-06-11,350900,246957,90809,91490
2022-06-11,350920,202759,78309,76045
2022-06-11,350950,2997246,1129439,1128590
2022-06-11,351050,311033,117891,125185
2022-06-11,351060,938815,368246,352313
2022-06-11,351230,43200,16130,16028
2022-06-11,351280,152056,59266,57612
2022-06-11,351300,544353,209555,205447
2022-06-11,351340,197145,76033,74239
2022-06-11,351350,288985,111920,109093
2022-06-11,351380,1271699,478205,474428
2022-06-11,351390,34370,11991,12574
2022-06-11,351440,117025,45706,45739
2022-06-11,351500,706368,272591,265317
2022-06-11,351510,175707,67207,65386
2022-06-11,351570,359421,137834,135852
2022-06-11,351620,773273,301078,290644
2022-06-11,351630,409467,162232,155987
2022-06-11,351640,404843,153919,151181
2022-06-11,351670,106824,39966,39099
2022-06-11,351870,729386,299957,271072
2022-06-11,351880,3533895,1369020,1343005
2022-06-11,351905,28315,10993,10700
2022-06-11,351907,578852,228041,226519
2022-06-11,351960,142113,52985,52180
2022-06-11,352000,104533,40122,39353
2022-06-11,352030,77011,28562,28776
2022-06-11,352044,90815,32711,33587
2022-06-11,352050,657169,238584,235601
2022-06-11,352140,57219,21965,22216
2022-06-11,352210,207832,81114,76118
2022-06-11,352240,272423,101315,101297
2022-06-11,352250,515911,214380,195178
2022-06-11,352280,43504,15479,16145
2022-06-11,352310,700850,283448,264666
2022-06-11,352390,410518,155445,153350
2022-06-11,352460,43981,17965,17043
2022-06-11,352470,171350,66941,66391
2022-06-11,352500,250239,98626,93485
2022-06-11,352590,1166171,434931,434372
2022-06-11,352690,689273,274026,264983
2022-06-11,352700,16169,6123,5940
2022-06-11,352710,190061,69845,69898
2022-06-11,352860,28016,9919,10341
2022-06-11,352880,33551,12326,12361
2022-06-11,352900,591700,227284,220073
2022-06-11,352920,65694,23874,24309
