Date,IBGE6,Type,N
2021-08-27,172085,First Doe,19
2021-08-27,172085,Second Doe,6
2021-08-27,172090,First Doe,23
2021-08-27,172090,Second Doe,22
2021-08-27,172093,First Doe,2
2021-08-27,172100,First Doe,884
2021-08-27,172100,Second Doe,1027
2021-08-27,172110,First Doe,10
2021-08-27,172110,Second Doe,14
2021-08-27,172120,First Doe,49
2021-08-27,172120,Second Doe,20
2021-08-27,172125,First Doe,3
2021-08-27,172125,Second Doe,1
2021-08-27,172130,First Doe,5
2021-08-27,172130,Second Doe,2
2021-08-27,172208,First Doe,30
2021-08-27,172208,Second Doe,18
2021-08-27,172210,First Doe,11
2021-08-27,172210,Second Doe,2
2021-08-27,210005,First Doe,8
2021-08-27,210050,First Doe,5
2021-08-27,210050,Second Doe,2
2021-08-27,210060,First Doe,2
2021-08-27,210125,First Doe,3
2021-08-27,210140,Second Doe,2
2021-08-27,210160,First Doe,3
2021-08-27,210220,First Doe,1
2021-08-27,210230,First Doe,1
2021-08-27,210232,First Doe,2
2021-08-27,210255,Second Doe,1
2021-08-27,210280,First Doe,13
2021-08-27,210280,Second Doe,3
2021-08-27,210300,Second Doe,1
2021-08-27,210325,First Doe,1
2021-08-27,210340,First Doe,2
2021-08-27,210350,First Doe,1
2021-08-27,210375,First Doe,1
2021-08-27,210380,Second Doe,2
2021-08-27,210405,First Doe,4
2021-08-27,210405,Second Doe,3
2021-08-27,210407,Second Doe,1
2021-08-27,210408,First Doe,1
2021-08-27,210409,First Doe,2
2021-08-27,210410,First Doe,1
2021-08-27,210410,Second Doe,1
2021-08-27,210455,First Doe,1
2021-08-27,210480,First Doe,2
2021-08-27,210530,First Doe,22
